clip_path,true_label,car_predicted_label,car_correct,car_confidence
MilitaryParade/v_MilitaryParade_g04_c04.avi,52,52,1,1.0
BrushingTeeth/v_BrushingTeeth_g07_c01.avi,19,19,1,0.9999985694885254
JavelinThrow/v_JavelinThrow_g02_c01.avi,44,44,1,0.9855152368545532
Shotput/v_Shotput_g02_c05.avi,78,6,0,0.7804411053657532
Lunges/v_Lunges_g02_c02.avi,51,51,1,1.0
BandMarching/v_BandMarching_g01_c01.avi,5,5,1,1.0
BandMarching/v_BandMarching_g02_c05.avi,5,5,1,1.0
Knitting/v_Knitting_g04_c05.avi,49,49,1,1.0
PoleVault/v_PoleVault_g06_c04.avi,67,67,1,1.0
BreastStroke/v_BreastStroke_g03_c04.avi,18,18,1,0.999936819076538
BoxingPunchingBag/v_BoxingPunchingBag_g05_c05.avi,16,16,1,1.0
Shotput/v_Shotput_g04_c03.avi,78,78,1,1.0
BodyWeightSquats/v_BodyWeightSquats_g05_c04.avi,14,14,1,1.0
Skijet/v_Skijet_g02_c02.avi,81,81,1,1.0
BrushingTeeth/v_BrushingTeeth_g01_c02.avi,19,19,1,0.9731146097183228
BoxingPunchingBag/v_BoxingPunchingBag_g06_c05.avi,16,16,1,0.9999605417251588
Nunchucks/v_Nunchucks_g04_c05.avi,55,55,1,0.9999985694885254
IceDancing/v_IceDancing_g07_c06.avi,43,43,1,1.0
JugglingBalls/v_JugglingBalls_g07_c02.avi,45,45,1,1.0
Shotput/v_Shotput_g01_c06.avi,78,78,1,1.0
BoxingPunchingBag/v_BoxingPunchingBag_g03_c03.avi,16,16,1,1.0
JumpRope/v_JumpRope_g07_c02.avi,47,47,1,0.8421732187271118
VolleyballSpiking/v_VolleyballSpiking_g07_c01.avi,96,96,1,1.0
HandstandPushups/v_HandStandPushups_g04_c02.avi,36,16,0,0.9363058805465698
BrushingTeeth/v_BrushingTeeth_g04_c01.avi,19,19,1,0.9999805688858032
WallPushups/v_WallPushups_g06_c06.avi,98,98,1,1.0
FloorGymnastics/v_FloorGymnastics_g01_c03.avi,29,29,1,1.0
JumpRope/v_JumpRope_g02_c06.avi,47,47,1,1.0
BaseballPitch/v_BaseballPitch_g03_c05.avi,6,6,1,1.0
TableTennisShot/v_TableTennisShot_g06_c02.avi,89,89,1,1.0
PlayingGuitar/v_PlayingGuitar_g05_c03.avi,62,62,1,1.0
SoccerPenalty/v_SoccerPenalty_g05_c03.avi,84,28,0,0.9879027009010316
WritingOnBoard/v_WritingOnBoard_g07_c01.avi,99,99,1,1.0
RockClimbingIndoor/v_RockClimbingIndoor_g03_c05.avi,73,73,1,1.0
PlayingSitar/v_PlayingSitar_g05_c06.avi,64,64,1,1.0
BoxingSpeedBag/v_BoxingSpeedBag_g07_c02.avi,17,17,1,0.9973471164703368
ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c01.avi,0,0,1,1.0
CleanAndJerk/v_CleanAndJerk_g04_c04.avi,20,20,1,1.0
Bowling/v_Bowling_g06_c01.avi,15,15,1,1.0
PlayingDaf/v_PlayingDaf_g04_c05.avi,59,59,1,1.0
HeadMassage/v_HeadMassage_g04_c04.avi,38,38,1,1.0
TennisSwing/v_TennisSwing_g02_c05.avi,91,91,1,0.9999940395355223
ParallelBars/v_ParallelBars_g07_c02.avi,56,56,1,1.0
JavelinThrow/v_JavelinThrow_g01_c03.avi,44,44,1,0.9999955892562866
BoxingPunchingBag/v_BoxingPunchingBag_g05_c07.avi,16,16,1,1.0
Bowling/v_Bowling_g01_c01.avi,15,15,1,1.0
HighJump/v_HighJump_g03_c01.avi,39,39,1,0.9994833469390868
WallPushups/v_WallPushups_g07_c05.avi,98,47,0,0.9797653555870056
Punch/v_Punch_g05_c04.avi,70,70,1,1.0
Skijet/v_Skijet_g06_c03.avi,81,81,1,1.0
Fencing/v_Fencing_g06_c02.avi,27,27,1,1.0
SkyDiving/v_SkyDiving_g07_c02.avi,82,82,1,1.0
HandstandWalking/v_HandstandWalking_g01_c04.avi,37,36,0,0.8212773203849792
SalsaSpin/v_SalsaSpin_g06_c01.avi,76,76,1,1.0
WallPushups/v_WallPushups_g02_c02.avi,98,98,1,0.999975085258484
HulaHoop/v_HulaHoop_g05_c01.avi,42,42,1,0.9999767541885376
FrontCrawl/v_FrontCrawl_g02_c04.avi,31,31,1,1.0
PlayingFlute/v_PlayingFlute_g06_c04.avi,61,61,1,1.0
Bowling/v_Bowling_g02_c04.avi,15,15,1,0.999975085258484
Rowing/v_Rowing_g07_c03.avi,75,75,1,0.9999617338180542
WalkingWithDog/v_WalkingWithDog_g04_c01.avi,97,97,1,1.0
BreastStroke/v_BreastStroke_g04_c01.avi,18,18,1,1.0
Nunchucks/v_Nunchucks_g06_c03.avi,55,76,0,0.9875091910362244
CricketBowling/v_CricketBowling_g04_c03.avi,22,29,0,0.9989086389541626
Punch/v_Punch_g05_c05.avi,70,70,1,1.0
PlayingViolin/v_PlayingViolin_g05_c01.avi,66,66,1,0.9917295575141908
Biking/v_Biking_g01_c01.avi,10,10,1,1.0
BrushingTeeth/v_BrushingTeeth_g07_c05.avi,19,0,0,0.806370198726654
RopeClimbing/v_RopeClimbing_g01_c04.avi,74,74,1,0.9999998807907104
PlayingCello/v_PlayingCello_g05_c05.avi,58,58,1,1.0
RopeClimbing/v_RopeClimbing_g01_c01.avi,74,74,1,1.0
Skijet/v_Skijet_g05_c02.avi,81,81,1,1.0
Punch/v_Punch_g02_c03.avi,70,16,0,0.998219072818756
Punch/v_Punch_g07_c03.avi,70,70,1,1.0
Fencing/v_Fencing_g06_c01.avi,27,27,1,1.0
Kayaking/v_Kayaking_g03_c02.avi,48,48,1,1.0
CuttingInKitchen/v_CuttingInKitchen_g04_c05.avi,24,24,1,1.0
SumoWrestling/v_SumoWrestling_g07_c02.avi,86,86,1,1.0
PlayingPiano/v_PlayingPiano_g03_c02.avi,63,63,1,1.0
BandMarching/v_BandMarching_g03_c03.avi,5,5,1,0.9992401599884032
ParallelBars/v_ParallelBars_g07_c04.avi,56,56,1,1.0
FrontCrawl/v_FrontCrawl_g04_c02.avi,31,31,1,0.9997410178184508
TableTennisShot/v_TableTennisShot_g04_c01.avi,89,89,1,1.0
WalkingWithDog/v_WalkingWithDog_g01_c02.avi,97,97,1,1.0
BoxingPunchingBag/v_BoxingPunchingBag_g02_c05.avi,16,17,0,0.9584664702415466
Fencing/v_Fencing_g06_c03.avi,27,27,1,1.0
Swing/v_Swing_g07_c01.avi,88,88,1,1.0
BabyCrawling/v_BabyCrawling_g05_c01.avi,3,3,1,1.0
CuttingInKitchen/v_CuttingInKitchen_g05_c02.avi,24,24,1,0.9983186721801758
HorseRiding/v_HorseRiding_g06_c06.avi,41,41,1,1.0
PlayingTabla/v_PlayingTabla_g06_c03.avi,65,65,1,1.0
Lunges/v_Lunges_g06_c04.avi,51,46,0,0.9502776265144348
PlayingFlute/v_PlayingFlute_g03_c04.avi,61,61,1,1.0
GolfSwing/v_GolfSwing_g04_c04.avi,32,32,1,1.0
HammerThrow/v_HammerThrow_g05_c03.avi,35,92,0,0.9312683939933776
BodyWeightSquats/v_BodyWeightSquats_g06_c03.avi,14,14,1,0.9545001983642578
Archery/v_Archery_g03_c01.avi,2,2,1,0.9999997615814208
BoxingPunchingBag/v_BoxingPunchingBag_g01_c05.avi,16,16,1,1.0
PlayingDhol/v_PlayingDhol_g04_c05.avi,60,60,1,1.0
ShavingBeard/v_ShavingBeard_g05_c01.avi,77,19,0,0.5425722599029541
HulaHoop/v_HulaHoop_g01_c03.avi,42,42,1,1.0
CricketBowling/v_CricketBowling_g07_c03.avi,22,23,0,0.9996585845947266
PoleVault/v_PoleVault_g02_c07.avi,67,67,1,1.0
TrampolineJumping/v_TrampolineJumping_g06_c02.avi,93,93,1,1.0
Lunges/v_Lunges_g05_c03.avi,51,51,1,0.9903077483177184
SalsaSpin/v_SalsaSpin_g05_c06.avi,76,76,1,1.0
PizzaTossing/v_PizzaTossing_g04_c02.avi,57,57,1,0.8542287349700928
JumpingJack/v_JumpingJack_g01_c03.avi,46,46,1,1.0
WritingOnBoard/v_WritingOnBoard_g05_c04.avi,99,99,1,1.0
TaiChi/v_TaiChi_g02_c02.avi,90,90,1,0.9837082028388976
BodyWeightSquats/v_BodyWeightSquats_g03_c01.avi,14,14,1,0.9550981521606444
Typing/v_Typing_g06_c01.avi,94,94,1,1.0
BoxingSpeedBag/v_BoxingSpeedBag_g03_c01.avi,17,17,1,1.0
SumoWrestling/v_SumoWrestling_g01_c02.avi,86,86,1,1.0
BrushingTeeth/v_BrushingTeeth_g02_c01.avi,19,77,0,0.9999818801879884
WritingOnBoard/v_WritingOnBoard_g07_c06.avi,99,99,1,1.0
CricketShot/v_CricketShot_g03_c01.avi,23,22,0,0.5243633985519409
PlayingDaf/v_PlayingDaf_g03_c01.avi,59,59,1,1.0
BrushingTeeth/v_BrushingTeeth_g04_c03.avi,19,0,0,0.8359748721122742
HulaHoop/v_HulaHoop_g03_c03.avi,42,42,1,1.0
Typing/v_Typing_g03_c06.avi,94,94,1,1.0
BodyWeightSquats/v_BodyWeightSquats_g03_c03.avi,14,14,1,0.847393810749054
SalsaSpin/v_SalsaSpin_g02_c06.avi,76,55,0,0.9967143535614014
Archery/v_Archery_g04_c01.avi,2,2,1,1.0
BandMarching/v_BandMarching_g03_c06.avi,5,5,1,1.0
SoccerJuggling/v_SoccerJuggling_g04_c06.avi,83,83,1,0.9962276220321656
BlowingCandles/v_BlowingCandles_g05_c04.avi,13,13,1,1.0
Mixing/v_Mixing_g05_c03.avi,53,53,1,0.99999737739563
BrushingTeeth/v_BrushingTeeth_g06_c01.avi,19,19,1,0.9882014393806458
PlayingDhol/v_PlayingDhol_g07_c02.avi,60,60,1,1.0
Haircut/v_Haircut_g03_c06.avi,33,33,1,0.9999163150787354
HammerThrow/v_HammerThrow_g02_c04.avi,35,35,1,1.0
StillRings/v_StillRings_g05_c03.avi,85,85,1,1.0
Skiing/v_Skiing_g06_c03.avi,80,80,1,0.9925133585929872
BaseballPitch/v_BaseballPitch_g06_c03.avi,6,6,1,1.0
CleanAndJerk/v_CleanAndJerk_g04_c05.avi,20,20,1,1.0
Archery/v_Archery_g04_c03.avi,2,2,1,0.9999961853027344
IceDancing/v_IceDancing_g02_c03.avi,43,43,1,1.0
BoxingPunchingBag/v_BoxingPunchingBag_g06_c03.avi,16,17,0,0.998995840549469
CleanAndJerk/v_CleanAndJerk_g03_c03.avi,20,20,1,1.0
ShavingBeard/v_ShavingBeard_g03_c05.avi,77,77,1,1.0
Lunges/v_Lunges_g06_c01.avi,51,14,0,0.999998927116394
CliffDiving/v_CliffDiving_g03_c04.avi,21,21,1,1.0
SoccerJuggling/v_SoccerJuggling_g01_c03.avi,83,47,0,0.9996702671051024
TrampolineJumping/v_TrampolineJumping_g03_c02.avi,93,93,1,1.0
BandMarching/v_BandMarching_g01_c06.avi,5,5,1,1.0
JavelinThrow/v_JavelinThrow_g07_c01.avi,44,50,0,1.0
SkateBoarding/v_SkateBoarding_g04_c01.avi,79,79,1,1.0
Basketball/v_Basketball_g02_c01.avi,7,7,1,0.8320421576499939
Mixing/v_Mixing_g04_c05.avi,53,53,1,1.0
SumoWrestling/v_SumoWrestling_g01_c03.avi,86,86,1,1.0
TennisSwing/v_TennisSwing_g03_c04.avi,91,91,1,1.0
WalkingWithDog/v_WalkingWithDog_g06_c05.avi,97,97,1,1.0
SkateBoarding/v_SkateBoarding_g02_c05.avi,79,79,1,0.9999974966049194
Skiing/v_Skiing_g06_c07.avi,80,80,1,0.9992250204086304
BaseballPitch/v_BaseballPitch_g02_c03.avi,6,6,1,0.999996781349182
PlayingDhol/v_PlayingDhol_g07_c07.avi,60,60,1,1.0
BoxingSpeedBag/v_BoxingSpeedBag_g03_c05.avi,17,17,1,1.0
RockClimbingIndoor/v_RockClimbingIndoor_g03_c06.avi,73,73,1,1.0
TennisSwing/v_TennisSwing_g05_c01.avi,91,91,1,1.0
HandstandWalking/v_HandstandWalking_g07_c04.avi,37,37,1,1.0
Diving/v_Diving_g03_c04.avi,25,25,1,1.0
WritingOnBoard/v_WritingOnBoard_g05_c01.avi,99,99,1,1.0
TennisSwing/v_TennisSwing_g02_c06.avi,91,91,1,0.9998182654380798
PlayingFlute/v_PlayingFlute_g04_c01.avi,61,61,1,1.0
Hammering/v_Hammering_g07_c03.avi,34,34,1,1.0
Lunges/v_Lunges_g03_c03.avi,51,51,1,1.0
TaiChi/v_TaiChi_g04_c01.avi,90,90,1,0.9999985694885254
SoccerPenalty/v_SoccerPenalty_g05_c02.avi,84,28,0,0.9988151788711548
MilitaryParade/v_MilitaryParade_g03_c01.avi,52,52,1,1.0
PoleVault/v_PoleVault_g04_c04.avi,67,67,1,1.0
Lunges/v_Lunges_g04_c01.avi,51,51,1,0.9999957084655762
RopeClimbing/v_RopeClimbing_g05_c01.avi,74,74,1,0.9999997615814208
JavelinThrow/v_JavelinThrow_g03_c01.avi,44,44,1,1.0
TrampolineJumping/v_TrampolineJumping_g02_c06.avi,93,93,1,1.0
CleanAndJerk/v_CleanAndJerk_g06_c02.avi,20,20,1,1.0
PlayingDhol/v_PlayingDhol_g07_c06.avi,60,60,1,1.0
PlayingCello/v_PlayingCello_g07_c05.avi,58,58,1,1.0
PoleVault/v_PoleVault_g06_c02.avi,67,67,1,1.0
ParallelBars/v_ParallelBars_g06_c04.avi,56,56,1,1.0
PullUps/v_PullUps_g03_c01.avi,69,69,1,0.9999984502792358
BenchPress/v_BenchPress_g07_c03.avi,9,9,1,1.0
JumpingJack/v_JumpingJack_g06_c03.avi,46,46,1,1.0
ShavingBeard/v_ShavingBeard_g05_c04.avi,77,77,1,1.0
JumpRope/v_JumpRope_g04_c04.avi,47,7,0,0.9989995360374452
Bowling/v_Bowling_g03_c05.avi,15,15,1,1.0
WritingOnBoard/v_WritingOnBoard_g03_c05.avi,99,99,1,1.0
SalsaSpin/v_SalsaSpin_g06_c04.avi,76,76,1,1.0
Kayaking/v_Kayaking_g04_c07.avi,48,48,1,1.0
SumoWrestling/v_SumoWrestling_g03_c04.avi,86,86,1,1.0
Mixing/v_Mixing_g01_c02.avi,53,53,1,1.0
FrisbeeCatch/v_FrisbeeCatch_g05_c05.avi,30,30,1,0.9999998807907104
Skiing/v_Skiing_g02_c01.avi,80,80,1,1.0
HandstandPushups/v_HandStandPushups_g07_c04.avi,36,3,0,0.8104944825172424
BandMarching/v_BandMarching_g05_c03.avi,5,5,1,1.0
JumpingJack/v_JumpingJack_g02_c02.avi,46,46,1,1.0
WritingOnBoard/v_WritingOnBoard_g03_c03.avi,99,99,1,1.0
Rowing/v_Rowing_g07_c01.avi,75,75,1,1.0
SkyDiving/v_SkyDiving_g02_c02.avi,82,82,1,1.0
HammerThrow/v_HammerThrow_g05_c05.avi,35,92,0,0.9998921155929564
WalkingWithDog/v_WalkingWithDog_g07_c02.avi,97,83,0,0.9717795252799988
HammerThrow/v_HammerThrow_g04_c04.avi,35,35,1,1.0
Archery/v_Archery_g07_c04.avi,2,2,1,1.0
Bowling/v_Bowling_g03_c01.avi,15,15,1,1.0
BoxingSpeedBag/v_BoxingSpeedBag_g05_c01.avi,17,17,1,1.0
Surfing/v_Surfing_g06_c03.avi,87,87,1,1.0
Mixing/v_Mixing_g03_c03.avi,53,53,1,1.0
IceDancing/v_IceDancing_g01_c03.avi,43,43,1,1.0
FieldHockeyPenalty/v_FieldHockeyPenalty_g03_c03.avi,28,28,1,1.0
MoppingFloor/v_MoppingFloor_g06_c03.avi,54,54,1,1.0
Billiards/v_Billiards_g07_c04.avi,11,11,1,1.0
IceDancing/v_IceDancing_g01_c06.avi,43,43,1,1.0
SkateBoarding/v_SkateBoarding_g06_c04.avi,79,79,1,1.0
RopeClimbing/v_RopeClimbing_g05_c04.avi,74,74,1,0.9999951124191284
BalanceBeam/v_BalanceBeam_g06_c05.avi,4,4,1,1.0
PlayingViolin/v_PlayingViolin_g07_c04.avi,66,66,1,1.0
LongJump/v_LongJump_g05_c02.avi,50,50,1,0.9463552832603456
Typing/v_Typing_g02_c04.avi,94,94,1,1.0
PlayingSitar/v_PlayingSitar_g05_c03.avi,64,64,1,1.0
FrisbeeCatch/v_FrisbeeCatch_g07_c03.avi,30,30,1,1.0
Billiards/v_Billiards_g03_c02.avi,11,11,1,1.0
Punch/v_Punch_g03_c03.avi,70,70,1,1.0
CricketShot/v_CricketShot_g07_c01.avi,23,23,1,0.999953031539917
Hammering/v_Hammering_g01_c04.avi,34,54,0,0.7960439324378967
Rafting/v_Rafting_g07_c03.avi,72,72,1,1.0
Kayaking/v_Kayaking_g06_c06.avi,48,48,1,1.0
HandstandWalking/v_HandstandWalking_g02_c03.avi,37,61,0,0.9944882988929749
PommelHorse/v_PommelHorse_g07_c04.avi,68,4,0,0.9981867671012878
PlayingViolin/v_PlayingViolin_g03_c03.avi,66,66,1,1.0
UnevenBars/v_UnevenBars_g06_c02.avi,95,95,1,1.0
BlowDryHair/v_BlowDryHair_g05_c02.avi,12,33,0,0.6340388655662537
GolfSwing/v_GolfSwing_g03_c06.avi,32,32,1,1.0
CuttingInKitchen/v_CuttingInKitchen_g01_c03.avi,24,24,1,1.0
WalkingWithDog/v_WalkingWithDog_g02_c03.avi,97,97,1,1.0
RockClimbingIndoor/v_RockClimbingIndoor_g05_c06.avi,73,73,1,1.0
ThrowDiscus/v_ThrowDiscus_g06_c02.avi,92,91,0,0.8594421148300171
PlayingGuitar/v_PlayingGuitar_g02_c01.avi,62,62,1,1.0
Nunchucks/v_Nunchucks_g04_c02.avi,55,55,1,1.0
BasketballDunk/v_BasketballDunk_g07_c01.avi,8,8,1,1.0
JumpingJack/v_JumpingJack_g03_c03.avi,46,46,1,1.0
StillRings/v_StillRings_g05_c04.avi,85,85,1,1.0
PlayingGuitar/v_PlayingGuitar_g01_c04.avi,62,62,1,1.0
ParallelBars/v_ParallelBars_g03_c01.avi,56,56,1,1.0
Surfing/v_Surfing_g02_c06.avi,87,87,1,1.0
BaseballPitch/v_BaseballPitch_g06_c02.avi,6,6,1,1.0
Mixing/v_Mixing_g02_c02.avi,53,53,1,1.0
CuttingInKitchen/v_CuttingInKitchen_g04_c02.avi,24,24,1,0.9999977350234984
SalsaSpin/v_SalsaSpin_g02_c02.avi,76,54,0,0.9537315964698792
PoleVault/v_PoleVault_g01_c02.avi,67,67,1,0.9999997615814208
FieldHockeyPenalty/v_FieldHockeyPenalty_g07_c04.avi,28,28,1,1.0
ShavingBeard/v_ShavingBeard_g02_c05.avi,77,77,1,0.9960667490959167
Bowling/v_Bowling_g06_c02.avi,15,15,1,1.0
PlayingSitar/v_PlayingSitar_g04_c07.avi,64,64,1,1.0
ParallelBars/v_ParallelBars_g05_c02.avi,56,56,1,1.0
GolfSwing/v_GolfSwing_g05_c01.avi,32,32,1,0.999984860420227
CricketShot/v_CricketShot_g02_c06.avi,23,23,1,1.0
WalkingWithDog/v_WalkingWithDog_g01_c04.avi,97,97,1,1.0
BlowDryHair/v_BlowDryHair_g06_c04.avi,12,33,0,0.8077778816223145
Archery/v_Archery_g05_c03.avi,2,2,1,0.9999961853027344
Skiing/v_Skiing_g04_c07.avi,80,80,1,0.9950321912765504
CleanAndJerk/v_CleanAndJerk_g02_c02.avi,20,20,1,1.0
Nunchucks/v_Nunchucks_g07_c04.avi,55,55,1,0.9994636178016664
PlayingTabla/v_PlayingTabla_g03_c02.avi,65,65,1,1.0
RockClimbingIndoor/v_RockClimbingIndoor_g02_c03.avi,73,73,1,0.9763875007629396
PizzaTossing/v_PizzaTossing_g01_c04.avi,57,74,0,0.4617694914340973
BlowingCandles/v_BlowingCandles_g03_c04.avi,13,13,1,1.0
HeadMassage/v_HeadMassage_g02_c04.avi,38,38,1,0.9650417566299438
JumpingJack/v_JumpingJack_g01_c05.avi,46,46,1,1.0
Hammering/v_Hammering_g03_c05.avi,34,34,1,0.9999747276306152
Mixing/v_Mixing_g07_c01.avi,53,53,1,1.0
HighJump/v_HighJump_g01_c01.avi,39,96,0,0.9761448502540588
HorseRace/v_HorseRace_g01_c03.avi,40,40,1,1.0
CricketBowling/v_CricketBowling_g01_c04.avi,22,22,1,1.0
Kayaking/v_Kayaking_g07_c03.avi,48,48,1,1.0
CricketShot/v_CricketShot_g07_c06.avi,23,92,0,0.9999773502349854
HeadMassage/v_HeadMassage_g03_c05.avi,38,38,1,1.0
HorseRace/v_HorseRace_g04_c06.avi,40,40,1,1.0
PlayingGuitar/v_PlayingGuitar_g03_c05.avi,62,62,1,1.0
Fencing/v_Fencing_g07_c01.avi,27,27,1,1.0
BalanceBeam/v_BalanceBeam_g03_c03.avi,4,4,1,1.0
Typing/v_Typing_g05_c04.avi,94,94,1,0.9999747276306152
BenchPress/v_BenchPress_g06_c03.avi,9,20,0,0.8547506332397461
PlayingCello/v_PlayingCello_g02_c06.avi,58,66,0,0.7231179475784302
HorseRiding/v_HorseRiding_g03_c07.avi,41,41,1,1.0
PlayingCello/v_PlayingCello_g01_c06.avi,58,58,1,0.9999995231628418
IceDancing/v_IceDancing_g01_c01.avi,43,43,1,1.0
TableTennisShot/v_TableTennisShot_g03_c05.avi,89,89,1,1.0
Rowing/v_Rowing_g06_c02.avi,75,75,1,1.0
ShavingBeard/v_ShavingBeard_g01_c04.avi,77,77,1,0.9999914169311525
SumoWrestling/v_SumoWrestling_g05_c04.avi,86,86,1,1.0
FloorGymnastics/v_FloorGymnastics_g04_c01.avi,29,29,1,1.0
Hammering/v_Hammering_g04_c03.avi,34,38,0,1.0
FieldHockeyPenalty/v_FieldHockeyPenalty_g04_c05.avi,28,28,1,0.994795024394989
BaseballPitch/v_BaseballPitch_g04_c01.avi,6,67,0,0.9999995231628418
WalkingWithDog/v_WalkingWithDog_g06_c04.avi,97,97,1,1.0
HeadMassage/v_HeadMassage_g03_c01.avi,38,38,1,1.0
Mixing/v_Mixing_g02_c04.avi,53,53,1,0.9997091889381408
ApplyLipstick/v_ApplyLipstick_g06_c01.avi,1,1,1,1.0
HulaHoop/v_HulaHoop_g03_c01.avi,42,42,1,1.0
Hammering/v_Hammering_g06_c03.avi,34,34,1,1.0
Lunges/v_Lunges_g01_c05.avi,51,51,1,1.0
WalkingWithDog/v_WalkingWithDog_g05_c04.avi,97,97,1,1.0
PlayingCello/v_PlayingCello_g05_c03.avi,58,58,1,0.9999998807907104
ApplyLipstick/v_ApplyLipstick_g01_c01.avi,1,1,1,0.9999998807907104
PlayingTabla/v_PlayingTabla_g06_c04.avi,65,65,1,1.0
BasketballDunk/v_BasketballDunk_g05_c06.avi,8,8,1,1.0
FrisbeeCatch/v_FrisbeeCatch_g04_c04.avi,30,30,1,1.0
PlayingSitar/v_PlayingSitar_g01_c01.avi,64,64,1,0.9669215083122252
SumoWrestling/v_SumoWrestling_g02_c04.avi,86,86,1,1.0
HeadMassage/v_HeadMassage_g07_c01.avi,38,38,1,0.9999998807907104
HeadMassage/v_HeadMassage_g02_c03.avi,38,38,1,0.9999607801437378
SalsaSpin/v_SalsaSpin_g01_c01.avi,76,76,1,0.9991557598114014
JugglingBalls/v_JugglingBalls_g03_c04.avi,45,45,1,1.0
FloorGymnastics/v_FloorGymnastics_g03_c02.avi,29,29,1,0.9724342823028564
HammerThrow/v_HammerThrow_g02_c07.avi,35,35,1,1.0
Punch/v_Punch_g03_c04.avi,70,70,1,1.0
ShavingBeard/v_ShavingBeard_g06_c03.avi,77,77,1,1.0
MilitaryParade/v_MilitaryParade_g02_c04.avi,52,52,1,1.0
BoxingSpeedBag/v_BoxingSpeedBag_g06_c01.avi,17,17,1,1.0
TrampolineJumping/v_TrampolineJumping_g04_c03.avi,93,93,1,1.0
StillRings/v_StillRings_g06_c02.avi,85,85,1,1.0
PullUps/v_PullUps_g06_c02.avi,69,69,1,1.0
ThrowDiscus/v_ThrowDiscus_g04_c01.avi,92,92,1,1.0
SalsaSpin/v_SalsaSpin_g01_c03.avi,76,57,0,0.8751610517501831
Mixing/v_Mixing_g04_c01.avi,53,53,1,1.0
ParallelBars/v_ParallelBars_g04_c01.avi,56,56,1,1.0
Skijet/v_Skijet_g02_c04.avi,81,81,1,1.0
Billiards/v_Billiards_g04_c06.avi,11,11,1,1.0
HorseRace/v_HorseRace_g07_c05.avi,40,40,1,1.0
SoccerPenalty/v_SoccerPenalty_g02_c05.avi,84,84,1,1.0
TrampolineJumping/v_TrampolineJumping_g01_c03.avi,93,93,1,1.0
BreastStroke/v_BreastStroke_g06_c04.avi,18,18,1,1.0
BlowDryHair/v_BlowDryHair_g02_c02.avi,12,12,1,0.9999998807907104
Punch/v_Punch_g01_c05.avi,70,70,1,1.0
Punch/v_Punch_g06_c02.avi,70,70,1,1.0
SumoWrestling/v_SumoWrestling_g04_c02.avi,86,86,1,0.9999958276748656
PlayingPiano/v_PlayingPiano_g02_c04.avi,63,63,1,1.0
SkyDiving/v_SkyDiving_g01_c01.avi,82,82,1,1.0
MilitaryParade/v_MilitaryParade_g04_c03.avi,52,52,1,1.0
TaiChi/v_TaiChi_g03_c04.avi,90,90,1,1.0
PlayingDaf/v_PlayingDaf_g05_c02.avi,59,59,1,0.9999995231628418
FieldHockeyPenalty/v_FieldHockeyPenalty_g03_c04.avi,28,28,1,0.9999992847442628
IceDancing/v_IceDancing_g06_c06.avi,43,43,1,1.0
BabyCrawling/v_BabyCrawling_g05_c03.avi,3,3,1,1.0
PoleVault/v_PoleVault_g05_c05.avi,67,67,1,1.0
BoxingPunchingBag/v_BoxingPunchingBag_g04_c01.avi,16,16,1,1.0
FieldHockeyPenalty/v_FieldHockeyPenalty_g02_c05.avi,28,21,0,0.5035414099693298
StillRings/v_StillRings_g01_c05.avi,85,85,1,1.0
TrampolineJumping/v_TrampolineJumping_g01_c04.avi,93,93,1,1.0
IceDancing/v_IceDancing_g02_c02.avi,43,43,1,1.0
BoxingPunchingBag/v_BoxingPunchingBag_g04_c07.avi,16,16,1,1.0
Surfing/v_Surfing_g06_c02.avi,87,87,1,1.0
Biking/v_Biking_g02_c04.avi,10,10,1,1.0
GolfSwing/v_GolfSwing_g04_c01.avi,32,32,1,0.9996992349624634
WritingOnBoard/v_WritingOnBoard_g01_c07.avi,99,99,1,1.0
PlayingGuitar/v_PlayingGuitar_g01_c01.avi,62,62,1,1.0
UnevenBars/v_UnevenBars_g03_c03.avi,95,95,1,1.0
Skijet/v_Skijet_g05_c04.avi,81,81,1,1.0
Hammering/v_Hammering_g03_c04.avi,34,54,0,0.8084959387779236
ParallelBars/v_ParallelBars_g04_c06.avi,56,56,1,1.0
PlayingDhol/v_PlayingDhol_g06_c06.avi,60,60,1,1.0
Archery/v_Archery_g07_c06.avi,2,2,1,0.9999996423721312
Punch/v_Punch_g07_c02.avi,70,70,1,1.0
PommelHorse/v_PommelHorse_g04_c05.avi,68,68,1,0.9988101720809937
PlayingCello/v_PlayingCello_g05_c06.avi,58,58,1,1.0
IceDancing/v_IceDancing_g02_c05.avi,43,43,1,0.9999972581863404
ApplyLipstick/v_ApplyLipstick_g06_c03.avi,1,1,1,1.0
Swing/v_Swing_g05_c03.avi,88,88,1,1.0
HeadMassage/v_HeadMassage_g07_c05.avi,38,38,1,0.9941662549972534
PlayingViolin/v_PlayingViolin_g05_c03.avi,66,66,1,0.995944321155548
Punch/v_Punch_g03_c01.avi,70,70,1,1.0
HighJump/v_HighJump_g05_c01.avi,39,39,1,1.0
FrisbeeCatch/v_FrisbeeCatch_g07_c01.avi,30,30,1,0.9999972581863404
SkateBoarding/v_SkateBoarding_g04_c04.avi,79,79,1,1.0
ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c01.avi,0,0,1,1.0
Kayaking/v_Kayaking_g01_c06.avi,48,48,1,0.702356219291687
